type,review_score,total_reviews,review_bucket
Paid,0.751937984496124,129,50-200
Paid,0.8248312078019505,18662,10k+
Paid,0.6467065868263473,167,50-200
Paid,0.9004934210526315,2432,1k-10k
Paid,0.9444444444444444,72,50-200
Paid,0.9885057471264368,174,50-200
Paid,0.839924670433145,531,200-1k
Paid,0.9423868312757202,8505,1k-10k
Paid,0.7669523706195074,9217,1k-10k
Paid,0.48695652173913045,115,50-200
Paid,0.8806652806652807,2405,1k-10k
Paid,0.7252747252747253,637,200-1k
Paid,0.7702702702702703,74,50-200
Paid,0.8888888888888888,72,50-200
Paid,0.727906976744186,1290,1k-10k
Paid,0.453125,192,50-200
Paid,0.8668941979522184,293,200-1k
Paid,0.78,50,50-200
Paid,0.8846153846153846,156,50-200
Paid,0.8581081081081081,148,50-200
Paid,0.589873417721519,395,200-1k
Paid,0.9045226130653267,398,200-1k
Paid,0.2915129151291513,271,200-1k
Paid,0.6942003514938488,569,200-1k
Paid,0.9072164948453608,97,50-200
Paid,0.7898089171974523,157,50-200
Paid,0.7047619047619048,105,50-200
Paid,0.8756261628739087,6987,1k-10k
Paid,0.7706146926536732,667,200-1k
Paid,0.7621621621621621,185,50-200
Paid,0.764367816091954,174,50-200
Paid,0.9655691844200559,4647,1k-10k
Paid,0.7796610169491526,59,50-200
Paid,0.9234972677595629,183,50-200
Paid,0.8153846153846154,65,50-200
Paid,0.8547249647390691,1418,1k-10k
Paid,0.81,200,200-1k
Paid,0.8315018315018315,273,200-1k
Paid,0.7713812383516256,4829,1k-10k
Paid,0.7649579975998628,5833,1k-10k
Paid,0.7659894657637322,1329,1k-10k
Paid,0.9544709354068106,256188,10k+
Paid,0.9695740365111561,4437,1k-10k
Paid,0.5465116279069767,172,50-200
Paid,0.800841628226916,12357,10k+
Paid,0.8,115,50-200
Paid,0.8793264733395697,1069,1k-10k
Paid,0.7970320727620871,2089,1k-10k
Paid,0.5136612021857924,183,50-200
Paid,0.8342576525693807,88173,10k+
Paid,1.0,81,50-200
Paid,0.75,108,50-200
Paid,0.8430493273542601,223,200-1k
Paid,0.99,700,200-1k
Paid,0.8326693227091634,251,200-1k
Paid,0.98,100,50-200
Paid,0.8861434788712621,7123,1k-10k
Paid,0.8922470433639947,761,200-1k
Paid,0.8777799990004498,80036,10k+
Paid,0.760909546898512,11962,10k+
Paid,0.8735632183908046,174,50-200
Paid,0.760593220338983,944,200-1k
Paid,0.9411027272512241,42277,10k+
Paid,0.7730627306273062,542,200-1k
Paid,0.5480984340044742,894,200-1k
Paid,0.8790081231295426,2339,1k-10k
Paid,0.9034640026061461,27627,10k+
Paid,0.6895723209995195,2081,1k-10k
Paid,0.5289256198347108,121,50-200
Paid,0.5976095617529881,251,200-1k
Paid,0.639344262295082,61,50-200
Paid,0.8832116788321168,137,50-200
Paid,0.7051282051282052,78,50-200
Paid,0.3981919931123547,2323,1k-10k
Paid,0.562358276643991,441,200-1k
Paid,0.6106194690265486,113,50-200
Paid,0.6864406779661016,118,50-200
Paid,0.7705314009661836,1656,1k-10k
Paid,0.654320987654321,81,50-200
Paid,0.5338345864661654,266,200-1k
Paid,0.6619047619047619,420,200-1k
Paid,0.9149560117302052,341,200-1k
Paid,0.6228070175438597,114,50-200
Paid,0.7931034482758621,203,200-1k
Paid,0.5934959349593496,123,50-200
Paid,0.9031258800337933,7102,1k-10k
Paid,0.9296116504854369,412,200-1k
Paid,0.5486777958339489,13538,10k+
Paid,0.6523076923076923,975,200-1k
Paid,0.7875647668393783,193,50-200
Paid,0.8688046647230321,343,200-1k
Paid,0.7430406852248393,934,200-1k
Paid,0.9852941176470589,68,50-200
Paid,0.9309782608695653,3680,1k-10k
Paid,0.8955223880597015,67,50-200
Paid,0.7998544395924309,1374,1k-10k
Paid,0.9606557377049181,305,200-1k
Paid,0.8219584569732937,337,200-1k
Paid,0.873972602739726,365,200-1k
Paid,0.6227272727272727,220,200-1k
Paid,0.9665504326488441,7743,1k-10k
Paid,0.8767123287671232,292,200-1k
Paid,0.9236311239193083,2082,1k-10k
Paid,0.98,100,50-200
Paid,0.9692164179104478,1072,1k-10k
Paid,0.49382716049382713,162,50-200
Paid,0.6860143725815367,1809,1k-10k
Paid,0.8875,160,50-200
Paid,0.9108910891089109,505,200-1k
Paid,0.8805970149253731,268,200-1k
Paid,0.6541353383458647,133,50-200
Paid,0.5569620253164557,79,50-200
Paid,0.9846153846153847,65,50-200
Paid,0.9537934968625214,1753,1k-10k
Paid,0.5371900826446281,121,50-200
Paid,0.8836731012087318,27715,10k+
Paid,0.6818181818181818,66,50-200
Paid,0.8971061093247589,311,200-1k
Paid,0.9306020066889632,2392,1k-10k
Paid,0.8980736405754693,4101,1k-10k
Paid,0.5775862068965517,116,50-200
Paid,0.8454935622317596,233,200-1k
Paid,0.8235294117647058,102,50-200
Paid,0.7324561403508771,456,200-1k
Paid,0.7426002248032971,2669,1k-10k
Paid,0.9397114861186717,36740,10k+
Paid,0.825,80,50-200
Paid,0.5745454545454546,1100,1k-10k
Paid,0.6430260047281324,423,200-1k
Paid,0.9562841530054644,183,50-200
Paid,0.9066993464052288,24480,10k+
Paid,0.8142857142857143,210,200-1k
Paid,0.8148148148148148,54,50-200
Paid,0.9629629629629629,54,50-200
Paid,0.8346456692913385,127,50-200
Paid,0.9569160997732427,441,200-1k
Paid,0.6938110749185668,614,200-1k
Paid,0.9852941176470589,68,50-200
Paid,0.9192546583850931,161,50-200
Paid,0.7902869757174393,453,200-1k
Paid,0.7363636363636363,110,50-200
Paid,0.8241563055062167,563,200-1k
Paid,0.7772727272727272,220,200-1k
Paid,0.6727272727272727,55,50-200
Paid,0.954630788485607,3196,1k-10k
Paid,0.7083333333333334,72,50-200
Paid,0.8584163607760881,7628,1k-10k
Paid,0.8907484890748489,2151,1k-10k
Paid,0.8360655737704918,122,50-200
Paid,0.7132867132867133,143,50-200
Paid,0.919889502762431,1086,1k-10k
Paid,0.8668941979522184,586,200-1k
Paid,0.9515669515669516,351,200-1k
Paid,0.9861111111111112,72,50-200
Paid,0.7222222222222222,72,50-200
Paid,0.9827586206896551,58,50-200
Paid,0.899419597132127,14645,10k+
Paid,0.75,56,50-200
Paid,0.8253968253968254,315,200-1k
Paid,0.8145869947275922,2276,1k-10k
Paid,0.9194499017681729,6108,1k-10k
Paid,0.8429752066115702,121,50-200
Paid,0.9563838223632039,1261,1k-10k
Paid,0.6761487964989059,457,200-1k
Paid,0.8194682675814752,2332,1k-10k
Paid,0.9364406779661016,236,200-1k
Paid,0.8021978021978022,182,50-200
Paid,0.7868020304568528,591,200-1k
Paid,0.8947368421052632,76,50-200
Paid,0.7931034482758621,58,50-200
Paid,0.9083333333333333,120,50-200
Paid,0.7075208913649025,359,200-1k
Paid,0.9520295202952029,271,200-1k
Paid,0.9636363636363636,55,50-200
Paid,0.7915975677169707,16281,10k+
Paid,0.7041800643086816,311,200-1k
Paid,0.8370786516853933,178,50-200
Paid,0.5391432791728212,677,200-1k
Paid,0.6666666666666666,66,50-200
Paid,0.7659574468085106,235,200-1k
Paid,0.6894409937888198,161,50-200
Paid,0.8245592252296995,8054,1k-10k
Paid,0.8526315789473684,95,50-200
Paid,0.81,300,200-1k
Paid,0.9545454545454546,396,200-1k
Paid,0.7443946188340808,223,200-1k
Paid,0.7465930018416206,2715,1k-10k
Paid,0.9948849104859335,391,200-1k
Paid,0.9096109839816934,874,200-1k
Paid,0.8032786885245902,122,50-200
Paid,0.7685047562425684,13456,10k+
Paid,0.8761290322580645,775,200-1k
Paid,0.7185567010309278,970,200-1k
Paid,0.6617647058823529,68,50-200
Paid,0.891566265060241,83,50-200
Paid,0.8,80,50-200
Paid,0.8636363636363636,66,50-200
Paid,0.9655172413793104,58,50-200
Paid,0.8043032786885246,976,200-1k
Paid,0.8666666666666667,75,50-200
Paid,0.8861788617886179,123,50-200
Paid,0.7079629456348835,10687,10k+
Paid,0.9454545454545454,55,50-200
Paid,0.824381926683717,1173,1k-10k
Paid,0.9333333333333333,60,50-200
Paid,0.7301587301587301,63,50-200
Paid,0.9758064516129032,124,50-200
Paid,0.7384615384615385,65,50-200
Paid,0.9701619778346121,1173,1k-10k
Paid,0.6153846153846154,65,50-200
Paid,0.6666666666666666,78,50-200
Paid,0.4166666666666667,84,50-200
Paid,0.7021943573667712,319,200-1k
Paid,0.9603960396039604,101,50-200
Paid,0.8709677419354839,62,50-200
Paid,0.4971751412429379,1239,1k-10k
Paid,0.5394736842105263,76,50-200
Paid,0.6576354679802956,406,200-1k
Paid,0.84,50,50-200
Paid,0.7314487632508834,566,200-1k
Paid,0.574468085106383,94,50-200
Paid,0.8916299559471366,1135,1k-10k
Paid,0.6942148760330579,121,50-200
Paid,0.9452941176470588,1700,1k-10k
Paid,0.8545454545454545,495,200-1k
Paid,0.9324620573355817,11860,10k+
Paid,0.7255434782608695,368,200-1k
Paid,0.9040767386091128,417,200-1k
Paid,0.9242424242424242,66,50-200
Paid,0.7634408602150538,93,50-200
Paid,0.9074074074074074,54,50-200
Paid,0.9384255650818394,1283,1k-10k
Paid,0.847457627118644,59,50-200
Paid,0.8936573051435784,3169,1k-10k
Paid,0.9367165632225873,16434,10k+
Paid,0.91324200913242,219,200-1k
Paid,0.9587628865979382,97,50-200
Paid,0.8309859154929577,568,200-1k
Paid,0.9439124487004104,731,200-1k
Paid,0.5851063829787234,94,50-200
Paid,0.8771331058020477,586,200-1k
Paid,0.9641025641025641,195,50-200
Paid,0.9586206896551724,145,50-200
Paid,0.8493150684931506,73,50-200
Paid,0.8378378378378378,148,50-200
Paid,0.9605263157894737,76,50-200
Paid,0.9051724137931034,116,50-200
Paid,0.3611111111111111,72,50-200
Paid,0.8113207547169812,53,50-200
Paid,0.9518987341772152,395,200-1k
Paid,0.7211538461538461,104,50-200
Paid,0.7653061224489796,98,50-200
Paid,0.8198198198198198,444,200-1k
Paid,0.8909090909090909,165,50-200
Paid,0.9632352941176471,136,50-200
Paid,0.8676470588235294,68,50-200
Paid,0.8055555555555556,324,200-1k
Paid,0.7362637362637363,91,50-200
Paid,0.7469879518072289,83,50-200
Paid,0.9642857142857143,140,50-200
Paid,0.7962962962962963,594,200-1k
Paid,0.6226415094339622,53,50-200
Paid,0.8870967741935484,124,50-200
Paid,0.801201802704056,1997,1k-10k
Paid,0.4725274725274725,91,50-200
Paid,0.8761904761904762,210,200-1k
Paid,0.9577114427860697,402,200-1k
Paid,0.7402234636871509,358,200-1k
Paid,0.8535108958837773,826,200-1k
Paid,0.6644481419855796,1803,1k-10k
Paid,0.9695652173913043,230,200-1k
Paid,0.8598726114649682,157,50-200
Paid,0.5486725663716814,113,50-200
Paid,0.9655172413793104,87,50-200
Paid,0.6666666666666666,72,50-200
Paid,0.9594594594594594,74,50-200
Paid,0.8783783783783784,148,50-200
Paid,0.7626582278481012,316,200-1k
Paid,0.7017543859649122,171,50-200
Paid,0.45901639344262296,122,50-200
Paid,0.7954545454545454,132,50-200
Paid,0.8760683760683761,234,200-1k
Paid,0.39464882943143814,299,200-1k
Paid,0.7713310580204779,293,200-1k
Paid,0.8424657534246576,146,50-200
Paid,0.7657512116316639,3095,1k-10k
Paid,0.861878453038674,181,50-200
Paid,0.8088235294117647,68,50-200
Paid,0.872093023255814,516,200-1k
Paid,0.6075949367088608,158,50-200
Paid,0.9145077720207254,772,200-1k
Paid,0.7011494252873564,174,50-200
Paid,0.9046242774566474,346,200-1k
Paid,0.9306930693069307,202,200-1k
Paid,0.8622848200312989,1278,1k-10k
Paid,0.8392857142857143,336,200-1k
Paid,0.8392036753445635,653,200-1k
Paid,0.8301886792452831,53,50-200
Paid,0.9276595744680851,1175,1k-10k
Paid,0.8181818181818182,143,50-200
Paid,0.5974025974025974,77,50-200
Paid,0.6967741935483871,155,50-200
Paid,0.8883139284174213,4638,1k-10k
Paid,0.4666666666666667,285,200-1k
Paid,0.5357142857142857,56,50-200
Paid,0.5932203389830508,59,50-200
Paid,0.9708222811671088,377,200-1k
Paid,0.5320197044334976,609,200-1k
Paid,1.0,131,50-200
Paid,0.9239766081871345,342,200-1k
Paid,0.24096385542168675,83,50-200
Paid,0.8702064896755162,678,200-1k
Paid,0.9008620689655172,232,200-1k
Paid,0.7904191616766467,501,200-1k
Paid,0.9206349206349206,63,50-200
Paid,0.9235181644359465,523,200-1k
Paid,0.6896551724137931,58,50-200
Paid,0.6473684210526316,190,50-200
Paid,0.8910891089108911,202,200-1k
Paid,0.912639405204461,538,200-1k
Paid,0.5846372688477952,703,200-1k
Paid,0.9830508474576272,59,50-200
Paid,0.9025367156208278,749,200-1k
Paid,0.8042553191489362,235,200-1k
Paid,0.9577278731836195,757,200-1k
Paid,0.6788461538461539,520,200-1k
Paid,0.8089244851258581,874,200-1k
Paid,0.6823529411764706,85,50-200
Paid,0.5103448275862069,145,50-200
Paid,0.8795180722891566,83,50-200
Paid,0.6046511627906976,387,200-1k
Paid,0.8223684210526315,304,200-1k
Paid,0.8623417721518988,632,200-1k
Paid,0.776255707762557,438,200-1k
Paid,0.9454545454545454,110,50-200
Paid,0.94,100,50-200
Paid,0.9397590361445783,83,50-200
Paid,0.3902439024390244,82,50-200
Paid,0.76,50,50-200
Paid,0.6347826086956522,115,50-200
Paid,0.9663608562691132,327,200-1k
Paid,0.9152542372881356,1003,1k-10k
Paid,0.869323281278047,5571,1k-10k
Paid,0.7892049598832969,1371,1k-10k
Paid,0.4595959595959596,198,50-200
Paid,0.5753424657534246,73,50-200
Paid,0.9830508474576272,59,50-200
Paid,0.4393305439330544,239,200-1k
Paid,0.7146681965959074,5229,1k-10k
Paid,0.8993808049535603,646,200-1k
Paid,0.9241379310344827,435,200-1k
Paid,0.8928571428571429,112,50-200
Paid,0.9209476462284416,16293,10k+
Paid,0.7338709677419355,124,50-200
Paid,0.9032258064516129,62,50-200
Paid,0.8311688311688312,77,50-200
Paid,0.6854838709677419,124,50-200
Paid,0.8514851485148515,101,50-200
Paid,0.5714285714285714,70,50-200
Paid,0.6,50,50-200
Paid,0.9514925373134329,268,200-1k
Paid,0.6378698224852071,5070,1k-10k
Paid,0.819047619047619,105,50-200
Paid,0.8207739307535642,491,200-1k
Paid,0.6213991769547325,243,200-1k
Paid,0.8441558441558441,385,200-1k
Paid,0.5504587155963303,436,200-1k
Paid,0.5353535353535354,99,50-200
Paid,0.5964912280701754,171,50-200
Paid,0.9406446540880503,2544,1k-10k
Paid,0.7613636363636364,88,50-200
Paid,0.8487986743993372,2414,1k-10k
Paid,0.6071428571428571,56,50-200
Paid,0.5528846153846154,208,200-1k
Paid,0.5833333333333334,60,50-200
Paid,0.8515546639919759,1994,1k-10k
Paid,0.9056811913954771,14504,10k+
Paid,0.9439252336448598,535,200-1k
Paid,0.6526315789473685,95,50-200
Paid,0.3453815261044177,498,200-1k
Paid,0.8590604026845637,745,200-1k
Paid,0.8711864406779661,295,200-1k
Paid,0.84,50,50-200
Paid,0.18101647714086794,4309,1k-10k
Paid,0.8506151142355008,3983,1k-10k
Paid,0.9602649006622517,453,200-1k
Paid,0.7692307692307693,52,50-200
Paid,0.9298245614035088,57,50-200
Paid,0.8148420279206466,2722,1k-10k
Paid,0.9458333333333333,240,200-1k
Paid,0.8275167785234899,1490,1k-10k
Paid,0.6099773242630385,441,200-1k
Paid,0.7591743119266054,436,200-1k
Paid,0.9838709677419355,62,50-200
Paid,0.9,70,50-200
Paid,0.724603640634175,1703,1k-10k
Paid,0.9570552147239264,163,50-200
Paid,0.9566048034934498,3664,1k-10k
Paid,0.7294117647058823,85,50-200
Paid,0.7505952380952381,10080,10k+
Paid,0.6973684210526315,76,50-200
Paid,0.8181818181818182,330,200-1k
Paid,0.7777777777777778,513,200-1k
Paid,0.6588235294117647,255,200-1k
Paid,0.7795275590551181,127,50-200
Paid,0.8688524590163934,61,50-200
Paid,0.7857142857142857,84,50-200
Paid,0.7854050711193569,1617,1k-10k
Paid,0.6195652173913043,92,50-200
Paid,0.509090909090909,55,50-200
Paid,0.8252617801047121,1528,1k-10k
Paid,0.7875,80,50-200
Paid,0.8767123287671232,73,50-200
Paid,0.8309859154929577,71,50-200
Paid,0.9491525423728814,59,50-200
Paid,0.8444444444444444,90,50-200
Paid,0.8930041152263375,243,200-1k
Paid,0.9461358313817331,854,200-1k
Paid,0.7901840490797546,815,200-1k
Paid,0.7559523809523809,168,50-200
Paid,0.8363211400562767,44068,10k+
Paid,0.7583892617449665,149,50-200
Paid,0.9324189169881412,13998,10k+
Paid,0.8428761651131824,751,200-1k
Paid,0.75,56,50-200
Paid,0.5444887118193891,1506,1k-10k
Paid,0.9818181818181818,55,50-200
Paid,0.9921259842519685,381,200-1k
Paid,0.9769452449567724,347,200-1k
Paid,0.7959183673469388,9065,1k-10k
Paid,0.5784832451499118,567,200-1k
Paid,0.8093023255813954,215,200-1k
Paid,0.6666666666666666,66,50-200
Paid,0.8179068360556564,1653,1k-10k
Paid,0.8917525773195877,194,50-200
Paid,0.7861126603457892,7172,1k-10k
Paid,0.8648648648648649,111,50-200
Paid,0.72995652613487,9891,1k-10k
Paid,0.8311688311688312,154,50-200
Paid,0.7891891891891892,1480,1k-10k
Paid,0.8131868131868132,91,50-200
Paid,0.9140730717185386,1478,1k-10k
Paid,0.6941176470588235,85,50-200
Paid,0.5039370078740157,127,50-200
Paid,0.9761904761904762,126,50-200
Paid,0.9626168224299065,214,200-1k
Paid,0.8695652173913043,69,50-200
Paid,0.9583333333333334,72,50-200
Paid,0.7740112994350282,177,50-200
Paid,1.0,77,50-200
Paid,0.9473684210526315,57,50-200
Paid,0.7352941176470589,170,50-200
Paid,0.85,60,50-200
Paid,0.4716981132075472,53,50-200
Paid,0.7,50,50-200
Paid,0.939622641509434,265,200-1k
Paid,0.9722650231124808,649,200-1k
Paid,0.7731958762886598,194,50-200
Paid,0.7579872204472844,1252,1k-10k
Paid,0.8833768494342907,2298,1k-10k
Paid,0.9607843137254902,153,50-200
Paid,0.9512195121951219,164,50-200
Paid,0.8955223880597015,67,50-200
Paid,0.9148514851485149,505,200-1k
Paid,0.9431818181818182,88,50-200
Paid,0.947242206235012,417,200-1k
Paid,0.8627450980392157,51,50-200
Paid,0.8662613981762918,329,200-1k
Paid,0.846812787136294,20896,10k+
Paid,0.9759165770090209,12083,10k+
Paid,0.8921040060055961,14653,10k+
Paid,0.7424749163879598,299,200-1k
Paid,0.9538461538461539,65,50-200
Paid,0.7843137254901961,153,50-200
Paid,0.8828828828828829,111,50-200
Paid,0.8741721854304636,151,50-200
Paid,0.668331374853114,3404,1k-10k
Paid,0.17749757516973813,1031,1k-10k
Paid,0.8666739462764795,9158,1k-10k
Paid,0.9078947368421053,76,50-200
Paid,0.9353260869565218,1840,1k-10k
Paid,0.9152542372881356,59,50-200
Paid,0.9027777777777778,72,50-200
Paid,0.9399001731689925,9817,1k-10k
Paid,0.5575221238938053,113,50-200
Paid,0.9365079365079365,63,50-200
Paid,0.9380530973451328,226,200-1k
Paid,0.758109360518999,1079,1k-10k
Paid,0.7714285714285715,70,50-200
Paid,0.9247311827956989,93,50-200
Paid,0.8928571428571429,56,50-200
Paid,0.9272727272727272,110,50-200
Paid,0.7847222222222222,144,50-200
Paid,0.6263910969793323,629,200-1k
Paid,0.7242424242424242,990,200-1k
Paid,0.9126779451206932,38776,10k+
Paid,0.7351351351351352,185,50-200
Paid,0.5945945945945946,407,200-1k
Paid,0.95,100,50-200
Paid,0.9054433596362177,14954,10k+
Paid,0.41379310344827586,58,50-200
Paid,0.7156862745098039,102,50-200
Paid,0.7058340180772391,1217,1k-10k
Paid,0.7538461538461538,65,50-200
Paid,0.8041958041958042,143,50-200
Paid,0.8169014084507042,142,50-200
Paid,0.8297872340425532,141,50-200
Paid,0.734375,128,50-200
Paid,0.898397976391231,2372,1k-10k
Paid,0.7676056338028169,142,50-200
Paid,0.906441717791411,652,200-1k
Paid,0.7944862155388471,399,200-1k
Paid,0.7362637362637363,91,50-200
Paid,0.39271255060728744,247,200-1k
Paid,0.7647058823529411,51,50-200
Paid,0.8115201090661214,2934,1k-10k
Paid,0.9577777777777777,450,200-1k
Paid,0.9465014484785689,47291,10k+
Paid,0.6450892857142857,448,200-1k
Paid,0.8590163934426229,305,200-1k
Paid,0.8223684210526315,608,200-1k
Paid,0.6833333333333333,60,50-200
Paid,0.7164948453608248,582,200-1k
Paid,0.8699294532627866,4536,1k-10k
Paid,0.950199203187251,502,200-1k
Paid,0.9372163722077808,22697,10k+
Paid,0.7219251336898396,187,50-200
Paid,0.7648921200750469,8528,1k-10k
Paid,0.9289940828402367,169,50-200
Paid,0.7951807228915663,83,50-200
Paid,0.7701863354037267,161,50-200
Paid,0.9,60,50-200
Paid,0.6707317073170732,82,50-200
Paid,0.8208955223880597,402,200-1k
Paid,0.9419496166484118,913,200-1k
Paid,0.8888888888888888,234,200-1k
Paid,0.8827751196172249,418,200-1k
Paid,0.9464285714285714,56,50-200
Paid,0.9754535752401281,3748,1k-10k
Paid,0.9649122807017544,57,50-200
Paid,0.8853503184713376,157,50-200
Paid,0.9811320754716981,53,50-200
Paid,0.8388577256501785,1961,1k-10k
Paid,0.8747300215982722,463,200-1k
Paid,0.7659574468085106,141,50-200
Paid,0.8571428571428571,98,50-200
Paid,0.693582258325064,43333,10k+
Paid,0.7947794779477948,1111,1k-10k
Paid,0.8273471959672338,1587,1k-10k
Paid,0.530373831775701,428,200-1k
Paid,0.6966292134831461,356,200-1k
Paid,0.896551724137931,58,50-200
Paid,0.9216335540838853,906,200-1k
Paid,0.8287671232876712,146,50-200
Paid,0.7913043478260869,230,200-1k
Paid,0.8,580,200-1k
Paid,0.5680147058823529,544,200-1k
Paid,0.6948424068767909,698,200-1k
Paid,0.9178732494659387,4213,1k-10k
Paid,0.9339604891815616,10630,10k+
Paid,0.7646622123236823,1347,1k-10k
Paid,0.9745222929936306,157,50-200
Paid,0.9447852760736196,326,200-1k
Paid,0.6724137931034483,58,50-200
Paid,0.87,100,50-200
Paid,0.8547459252157239,2086,1k-10k
Paid,0.8113207547169812,106,50-200
